999 44.55588389580084
44.55551141133672 44.555806249603634 44.555827722225224 44.555827722225224 44.555827722225224 44.55586341225825 44.55586341225825 44.55586341225825 44.55586341225825 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084 44.55588389580084
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=761966, language='Sesotho_Acqdiv', model=None)
rv 0
rc 2
pf 4
c 6
cl 8
nt 10
lc 12
mi 14
cp 16
ap 18
p 20
t^ 22
ps 24
rl 26
wh 28
m^ 30
