999 50.6643826713848
50.633835897286815 50.66430710324875 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.66438071026747 50.6643826713848 50.6643826713848 50.6643826713848 50.6643826713848 50.6643826713848 50.6643826713848 50.6643826713848
Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=6900616, language='Sesotho_Acqdiv', model=None)
rc 0
mi 2
c 4
p 6
rv 8
cl 10
t^ 12
pf 14
nt 16
lc 18
rl 20
ap 22
ps 24
wh 26
cp 28
m^ 30
