999 50.666107811305615
50.66574352146222 50.66581547448846 50.66581547448846 50.66581547448846 50.66581547448846 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615 50.666107811305615
Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=4556583, language='Sesotho_Acqdiv', model=None)
p 0
pf 2
rc 4
mi 6
t^ 8
lc 10
nt 12
cp 14
rl 16
c 18
cl 20
ap 22
ps 24
wh 26
rv 28
m^ 30
