999 50.66438071026835
50.63384895314017 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835 50.66438071026835
Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=7556199, language='Sesotho_Acqdiv', model=None)
rc 0
c 2
p 4
ps 6
rv 8
cl 10
pf 12
t^ 14
nt 16
cp 18
lc 20
mi 22
rl 24
ap 26
wh 28
m^ 30
