999 50.66610781130253
50.65615720806351 50.666105852424465 50.666105852424465 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253 50.66610781130253
Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=5061089, language='Sesotho_Acqdiv', model=None)
p 0
rc 2
t^ 4
ps 6
nt 8
rl 10
lc 12
mi 14
c 16
pf 18
cl 20
ap 22
wh 24
cp 26
rv 28
m^ 30
