999 50.666107811303505
50.65742690540043 50.65742690540043 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505 50.666107811303505
Namespace(alpha=1.0, cutoff=4, delta=1.0, gamma=1, idForProcess=8424600, language='Sesotho_Acqdiv', model=None)
p 0
pf 2
rc 4
t^ 6
nt 8
mi 10
cp 12
rl 14
ps 16
c 18
cl 20
lc 22
ap 24
wh 26
rv 28
m^ 30
