999 44.555883895801045
44.5556564071049 44.555863412258475 44.555863412258475 44.555863412258475 44.555863412258475 44.555863412258475 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045 44.555883895801045
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=2930655, language='Sesotho_Acqdiv', model=None)
cp 0
rc 2
pf 4
rv 6
ps 8
c 10
cl 12
lc 14
mi 16
nt 18
ap 20
p 22
t^ 24
wh 26
rl 28
m^ 30
