999 44.55588389580089
44.555792175255895 44.555792175255895 44.55582772222526 44.55582772222526 44.55582772222526 44.55586341225829 44.55586341225829 44.55586341225829 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089 44.55588389580089
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=3208493, language='Sesotho_Acqdiv', model=None)
rv 0
cp 2
pf 4
rc 6
c 8
cl 10
nt 12
lc 14
ps 16
ap 18
mi 20
p 22
t^ 24
wh 26
rl 28
m^ 30
