999 44.55588389580112
44.553671502859665 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112 44.55588389580112
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=3608465, language='Sesotho_Acqdiv', model=None)
cp 0
rv 2
lc 4
pf 6
rc 8
c 10
cl 12
nt 14
ap 16
p 18
t^ 20
ps 22
mi 24
wh 26
rl 28
m^ 30
