999 44.55588389580157
44.555666862279395 44.555826732789626 44.555848205531355 44.555848205531355 44.555848205531355 44.555848205531355 44.555848205531355 44.555848205531355 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157 44.55588389580157
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=2845979, language='Sesotho_Acqdiv', model=None)
ps 0
rv 2
cp 4
rc 6
c 8
nt 10
cl 12
pf 14
lc 16
ap 18
p 20
t^ 22
wh 24
rl 26
mi 28
m^ 30
