999 44.55588389580124
44.55582786495442 44.55582786495442 44.55582786495442 44.55582786495442 44.555863412258645 44.555863412258645 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124 44.55588389580124
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=9386696, language='Sesotho_Acqdiv', model=None)
cp 0
lc 2
rc 4
rv 6
c 8
nt 10
cl 12
ps 14
pf 16
ap 18
p 20
t^ 22
wh 24
rl 26
m^ 28
mi 30
