999 44.555883895801074
44.55575002648927 44.555826732789114 44.555826732789114 44.555826732789114 44.555826732789114 44.555826732789114 44.555826732789114 44.555826732789114 44.555826732789114 44.555826732789114 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074 44.555883895801074
Namespace(alpha=0.0, cutoff=12, delta=1.0, gamma=1, idForProcess=9593963, language='Sesotho_Acqdiv', model=None)
rv 0
rc 2
lc 4
c 6
nt 8
pf 10
cl 12
mi 14
ap 16
cp 18
p 20
t^ 22
rl 24
wh 26
ps 28
m^ 30
