649 43.67970209209735
43.64066702246543 43.6791550352935 43.6791550352935 43.6791550352935 43.67958221529725 43.67958221529725 43.679678883594946 43.679678883594946 43.679678883594946 43.67970209209735 43.67970209209735 43.67970209209735 43.67970209209735
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=6395637, language='Sesotho_Acqdiv', model=None)
av 0
2 2
sr 4
5 6
sm 8
8 10
ng 12
2a 14
9 16
pn 18
wa 20
17 22
if 24
pr 26
ht 28
f^ 30
di 32
wo 34
t^ 36
ap 38
7 40
ps 42
st 44
rf 46
.. 48
9a 50
ei 52
1s 54
cp 56
om 58
rl 60
3 62
a. 64
6 66
fi 68
14 70
wh 72
2s 74
cj 76
ij 78
10 80
1 82
m^ 84
lo 86
lc 88
