449 43.67972765050153
43.6786140725865 43.6786140725865 43.67904147432149 43.67967723274323 43.67972765050153 43.67972765050153 43.67972765050153 43.67972765050153 43.67972765050153
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=6803368, language='Sesotho_Acqdiv', model=None)
5 0
sm 2
sr 4
st 6
ht 8
ng 10
av 12
9a 14
if 16
2 18
di 20
14 22
cj 24
1 26
9 28
lc 30
6 32
2a 34
wo 36
wa 38
17 40
lo 42
pn 44
ps 46
1s 48
f^ 50
ei 52
7 54
t^ 56
ap 58
cp 60
m^ 62
3 64
.. 66
om 68
wh 70
10 72
rf 74
a. 76
rl 78
ij 80
pr 82
2s 84
8 86
fi 88
