599 43.67981100787892
43.66130726110653 43.67320136974586 43.67860819923184 43.67981100787892 43.67981100787892 43.67981100787892 43.67981100787892 43.67981100787892 43.67981100787892 43.67981100787892 43.67981100787892 43.67981100787892
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=847560, language='Sesotho_Acqdiv', model=None)
2a 0
1 2
14 4
6 6
av 8
2 10
5 12
sm 14
3 16
9 18
17 20
8 22
9a 24
m^ 26
if 28
ht 30
2s 32
ap 34
sr 36
ng 38
pn 40
fi 42
lc 44
pr 46
lo 48
wa 50
cj 52
1s 54
st 56
cp 58
.. 60
ei 62
f^ 64
7 66
di 68
wo 70
t^ 72
rf 74
rl 76
om 78
wh 80
a. 82
10 84
ij 86
ps 88
