499 43.67986142609464
43.678344515780374 43.6797392274381 43.6797392274381 43.67983589228267 43.67983589228267 43.67983589228267 43.67983589228267 43.67983589228267 43.67983589228267 43.67986142609464
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=1722879, language='Sesotho_Acqdiv', model=None)
ht 0
wa 2
2a 4
lo 6
sm 8
17 10
5 12
2 14
cj 16
pn 18
av 20
if 22
sr 24
pr 26
f^ 28
.. 30
1s 32
di 34
wo 36
cp 38
7 40
ei 42
8 44
ng 46
t^ 48
rf 50
rl 52
om 54
1 56
a. 58
9 60
lc 62
9a 64
2s 66
ap 68
fi 70
6 72
m^ 74
3 76
wh 78
ij 80
10 82
ps 84
14 86
st 88
