849 43.67972765051735
43.592320232861354 43.67783354067512 43.67783354067512 43.6783027582016 43.679052221710954 43.67918038094488 43.679203583313544 43.679203583313544 43.67930024919883 43.67970209211356 43.67970209211356 43.67970209211356 43.67970209211356 43.67970209211356 43.67972765051735 43.67972765051735 43.67972765051735
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=2519790, language='Sesotho_Acqdiv', model=None)
sr 0
av 2
9 4
sm 6
if 8
5 10
8 12
st 14
1 16
2 18
17 20
m^ 22
cj 24
2a 26
ng 28
lo 30
ei 32
1s 34
6 36
cp 38
pr 40
pn 42
3 44
ht 46
2s 48
9a 50
14 52
fi 54
.. 56
lc 58
ps 60
di 62
wo 64
t^ 66
7 68
rf 70
om 72
wh 74
wa 76
ij 78
a. 80
rl 82
10 84
f^ 86
ap 88
