449 43.67920358331096
43.6786558466648 43.67867904687245 43.67867904687245 43.67867904687245 43.67920358331096 43.67920358331096 43.67920358331096 43.67920358331096 43.67920358331096
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=6493860, language='Sesotho_Acqdiv', model=None)
av 0
2 2
9 4
wa 6
sm 8
2a 10
17 12
5 14
2s 16
sr 18
8 20
ng 22
if 24
cp 26
14 28
pr 30
ap 32
9a 34
ei 36
ps 38
lo 40
di 42
wo 44
t^ 46
om 48
rf 50
pn 52
a. 54
cj 56
m^ 58
lc 60
6 62
3 64
f^ 66
ij 68
wh 70
rl 72
.. 74
1 76
10 78
1s 80
ht 82
st 84
fi 86
7 88
