449 43.67986142609233
43.67874810209551 43.67986142609233 43.67986142609233 43.67986142609233 43.67986142609233 43.67986142609233 43.67986142609233 43.67986142609233 43.67986142609233
Namespace(alpha=1.0, cutoff=7, delta=1.0, gamma=1, idForProcess=7944389, language='Sesotho_Acqdiv', model=None)
.. 0
av 2
sm 4
if 6
wa 8
2 10
ps 12
9 14
sr 16
lo 18
ht 20
5 22
cj 24
fi 26
14 28
st 30
17 32
ng 34
di 36
wo 38
pr 40
t^ 42
2a 44
rf 46
1 48
ap 50
6 52
9a 54
8 56
ei 58
pn 60
f^ 62
rl 64
1s 66
lc 68
2s 70
cp 72
7 74
om 76
ij 78
m^ 80
3 82
wh 84
10 86
a. 88
